team,result,margin,br,toss,bat,opposition,ground,date,url,scrapped_date
Pakistan,lost,6 wicke,44,lost,1st,New Zealand,Auckland,1992,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=32;template=results;type=team;view=results,2021-02-12
West Indies,won, 9 wicke,,,,Pakistan,Brisbane,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=32;template=results;type=team;view=results,2021-02-12
Pakistan,lost,9 wicke,184,won,1st,West Indies,Brisbane,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=32;template=results;type=team;view=results,2021-02-12
West Indies,won, 7 run,,,,Australia,Brisbane,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=32;template=results;type=team;view=results,2021-02-12
Australia,lost,7 run,,won,2nd,West Indies,Brisbane,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=32;template=results;type=team;view=results,2021-02-12
Australia,won,32 run,,won,1st,Pakistan,Melbourne,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,lost,32 run,,lost,2nd,Australia,Melbourne,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Australia,won,23 run,,won,1st,Pakistan,Sydney,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,lost,23 run,,lost,2nd,Australia,Sydney,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 25 run,,,,Australia,Sydney,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Australia,lost,25 run,,lost,2nd,West Indies,Sydney,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 4 wicke,,,,Australia,Melbourne,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Australia,lost,4 wicke,18,won,1st,West Indies,Melbourne,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
England,won,4 wicke,0,,,India,Jaipur,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
India,lost,4 wicke,0,,,England,Jaipur,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
India,won,5 wicke,29,,,England,Chandigarh,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
England,lost,5 wicke,29,,,India,Chandigarh,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,49 run,,lost,1st,Zimbabwe,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,49 run,,won,2nd,Pakistan,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,8 wicke,34,won,2nd,Sri Lanka,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 8 wicke,,,,Pakistan,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 30 run,,,,Zimbabwe,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,30 run,,lost,2nd,Sri Lanka,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,114 run,,lost,1st,Sri Lanka,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 114 run,,,,Pakistan,Sharjah,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,10 run,,lost,1st,East Africa,Durban,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
South Africa,lost, 10 run,,,,Pakistan,Durban,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 8 wicke,,,,Pakistan,Johannesburg,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,lost,8 wicke,11,won,1st,West Indies,Johannesburg,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,9 run,,,,East Africa,London,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
South Africa,lost, 9 run,,lost,2nd,Pakistan,London,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
South Africa,won, 4 run,,lost,1st,West Indies,Town,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,lost, 4 run,,won,2nd,East Africa,Town,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 124 run,,,,Pakistan,Durban,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,lost,124 run,,won,2nd,West Indies,Durban,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,22 run,,won,1st,East Africa,Centurion,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
South Africa,lost, 22 run,,,,Pakistan,Centurion,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 9 wicke,,,,South Africa,Bloemfontein,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
South Africa,lost, 9 wicke,,,,West Indies,Bloemfontein,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 7 wicke,,,,Pakistan,Town,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,lost,7 wicke,225,lost,1st,West Indies,Town,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
England,won,48 run,,lost,1st,India,Bengaluru,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
India,lost,48 run,,won,2nd,England,Bengaluru,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
West Indies,won, 5 wicke,,,,Pakistan,Johannesburg,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,lost,5 wicke,62,lost,1st,West Indies,Johannesburg,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
England,won,6 wicke,2,,,India,Jamshedpur,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
India,lost,6 wicke,2,,,England,Jamshedpur,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Pakistan,won,7 wicke,16,,,Zimbabwe,Harare,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,7 wicke,16,,,Pakistan,Harare,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
India,won,3 wicke,12,,,England,Gwalior,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
England,lost,3 wicke,12,,,India,Gwalior,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=33;template=results;type=team;view=results,2021-02-12
India,won,4 wicke,8,,,England,Gwalior,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
England,lost,4 wicke,8,,,India,Gwalior,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 32 run,,won,1st,England,Colombo,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
England,lost,32 run,,,,Sri Lanka,Colombo,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Australia,won,129 run,,lost,1st,New Zealand,Dunedin,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 129 run,,,,Australia,Dunedin,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
India,won,67 run,,lost,1st,Zimbabwe,Faridabad,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,67 run,,won,2nd,India,Faridabad,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 8 wicke,,,,England,Moratuwa,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
England,lost,8 wicke,88,lost,1st,Sri Lanka,Moratuwa,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Australia,won,1 wicke,3,lost,2nd,New Zealand,Christchurch,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 1 wicke,,,,Australia,Christchurch,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
India,won,7 wicke,3,,,Zimbabwe,Guwahati,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,7 wicke,3,,,India,Guwahati,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
West Indies,won, 4 wicke,,,,Pakistan,Kingston,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Pakistan,lost,4 wicke,36,lost,1st,West Indies,Kingston,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
New Zealand,won, 88 run,,,,Australia,Wellington,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Australia,lost,88 run,,lost,2nd,New Zealand,Wellington,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
India,won,8 wicke,27,,,Zimbabwe,Pune,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,8 wicke,27,,,India,Pune,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
New Zealand,won, 3 wicke,,,,Australia,Hamilton,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Australia,lost,3 wicke,2,won,1st,New Zealand,Hamilton,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
Australia,won,3 run,,lost,1st,New Zealand,Auckland,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 3 run,,,,Australia,Auckland,1993,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=34;template=results;type=team;view=results,2021-02-12
